Index,Source_ID,Facility_Name,Facility_Type,Authority_Name,ISCED010,ISCED020,ISCED1,ISCED2,ISCED3,ISCED4Plus,OLMS_Status,Full_Addr,Unit,Street_No,Street_Name,City,Prov_Terr,Postal_Code,PRUID,CSDNAME,CSDUID,Longitude,Latitude,Geo_Source,Provider,CMANAME,CMAUID
70206d99c7d8d2c3c399,6125287,Craigflower StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,2766 Admirals Rd Victoria BC V9A 2R3,,2766,admirals rd,Victoria,BC,V9A2R3,59,Saanich,5917021,-123.4216043,48.45299582,AGOL,Province of British Columbia,Victoria,935
03e45617f84a4e55ec0d,886006,Crawford Bay Elem-Secondary,Public School,,0,1,1,1,1,,0,PO Box 100 Crawford Bay BC V0B 1E0,,,,Crawford Bay,BC,V0B1E0,59,,,,,,Province of British Columbia,,
89b3ebcb8d1ecee43f1b,3596289,Credo Christian Schools,Independent School,,0,1,1,1,1,,0,21846 52 Ave Langley BC V2Y 2M7,,21846,52 ave,Langley,BC,V2Y2M7,59,,,,,,Province of British Columbia,,
4e384bc1e0f6bc9a40de,3636112,Creekside Elementary,Public School,,0,1,1,1,0,,0,13838 91 Ave Surrey BC V3V 7K4,,13838,91 ave,Surrey,BC,V3V7K4,59,Surrey,5915004,-122.83969,49.16817249,AGOL,Province of British Columbia,Vancouver,933
97a7250f068d91738fbf,3636031,Crescent Park Elementary,Public School,,0,1,1,1,0,,0,2440 128 St Surrey BC V4A 3W3,,2440,128 st,Surrey,BC,V4A3W3,59,Surrey,5915004,-122.8673481,49.0467594,AGOL,Province of British Columbia,Vancouver,933
a9971015d83544fd268c,5959003,Crescent Park Elementary,Public School,,0,1,1,1,0,,0,9300 17 St Dawson Creek BC V1G 4A6,,9300,17 st,Dawson Creek,BC,V1G4A6,59,Dawson Creek,5955014,-120.2505811,55.76989002,AGOL,Province of British Columbia,Dawson Creek,975
cdd8574257b621411aea,7965006,Crofton Elementary Community School,Public School,,0,1,1,0,0,,0,PO Box 80 Crofton BC V0R 1R0,,,,Crofton,BC,V0R1R0,59,,,,,,Province of British Columbia,,
23dbc7dfa6099b07129e,3996004,Crofton House,Independent School,,0,1,1,1,1,,0,3200 West 41st Avenue Vancouver BC V6N 3E1,,3200,west 41st avenue,Vancouver,BC,V6N3E1,59,Vancouver,5915022,-123.1772386,49.23381295,Nominatim,Province of British Columbia,Vancouver,933
b365cebb8a1d7f92028d,2299083,Crossroads Alternate School,Public School,,0,0,0,0,1,,0,PO Box 1028 Lumby BC V0E 2G0,,,,Lumby,BC,V0E2G0,59,,,,,,Province of British Columbia,,
88b21d5bd7fe27fa7641,3939142,Crosstown Elementary,Public School,,0,1,1,1,0,,0,55 Expo Blvd Vancouver BC V6B 0P8,,55,expo blvd,Vancouver,BC,V6B0P8,59,Vancouver,5915022,-123.1069101,49.27863205,Nominatim,Province of British Columbia,Vancouver,933
4ecac3346cec3cf5993e,6262036,Crystal View Elementary,Public School,,0,1,1,0,0,,0,2662 Silverstone Way Victoria BC V9B 6A6,,2662,silverstone way,Victoria,BC,V9B6A6,59,Langford,5917044,-123.4772386,48.45135012,AGOL,Province of British Columbia,Victoria,935
decd2e36d8273ab294d3,3333009,Cultus Lake Community School,Public School,,0,1,1,0,0,,0,71 Sunnyside Blvd Cultus Lake BC V2R 5B5,,71,sunnyside blvd,Cultus Lake,BC,V2R5B5,59,Fraser Valley H,5909035,-121.9763126,49.07427258,AGOL,Province of British Columbia,Chilliwack,930
8b15a9a2f32637f25b18,7171053,Cumberland Community School,Public School,,0,1,1,1,0,,0,PO Box 430 Cumberland BC V0R 1S0,,,,Cumberland,BC,V0R1S0,59,Cumberland,5926014,-125.0332213,49.6214464,Nominatim,Province of British Columbia,Courtenay,943
74c2afb190906e44135d,7125299,Cumberland StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,PO Box 300 Cumberland BC V0R 1S0,,,,Cumberland,BC,V0R1S0,59,,,,,,Province of British Columbia,,
67d4e80535a979f5bc90,4225136,c`usqunela StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,24093 104 Ave Maple Ridge BC V2W 1J2,,24093,104 ave,Maple Ridge,BC,V2W1J2,59,Maple Ridge,5915075,-122.5546797,49.19144748,AGOL,Province of British Columbia,Vancouver,933
fe66ffd62b771c09be2e,5757100,D P Todd Secondary,Public School,,0,0,0,1,1,,0,4444 Hill Ave Prince George BC V2M 5V9,,4444,hill ave,Prince George,BC,V2M5V9,59,Prince George,5953023,-122.8119902,53.92289746,AGOL,Province of British Columbia,Prince George,970
14c35af23f21af7756f8,3535034,D W Poppy Secondary,Public School,,0,0,0,1,1,,0,23752 52 Ave Langley BC V2Z 2P3,,23752,52 ave,Langley,BC,V2Z2P3,59,,,,,,Province of British Columbia,,
e68bd154db6a1bd2ae42,7324023,Dallas Elementary,Public School,,0,1,1,1,0,,0,296 Harper Rd Kamloops BC V2C 4Z2,,296,harper rd,Kamloops,BC,V2C4Z2,59,Kamloops,5933042,-120.1732468,50.66732763,AGOL,Province of British Columbia,Kamloops,925
115f510b332f18348569,3838029,Daniel Woodward Elementary,Public School,,0,1,1,1,0,,0,10300 Seacote Rd Richmond BC V7A 4B2,,10300,seacote rd,Richmond,BC,V7A4B2,59,Richmond,5915015,-123.097393,49.1382244,Nominatim,Province of British Columbia,Vancouver,933
12dc04424577ee4095d7,3825120,Daniel Woodward StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,10300 Seacote Rd Richmond BC V7A 4B2,,10300,seacote rd,Richmond,BC,V7A4B2,59,,,,,,Province of British Columbia,,
05aa39821881f117c64c,9196532,Danskin Mennonite School,Independent School,,0,0,1,1,1,,0,47932 Olson Rd Burns Lake BC V0J 1E4,,47932,olson rd,Burns Lake,BC,V0J1E4,59,Bulkley-Nechako E,5951031,-125.8487134,53.98988186,AGOL,Province of British Columbia,...,...
719a0c7a3bf3d5cac9e4,3496425,Dasmesh Punjabi School,Independent School,,0,1,1,1,1,,0,5930 Riverside St Abbotsford BC V4X 1T8,,5930,riverside st,Abbotsford,BC,V4X1T8,59,Abbotsford,5909052,-122.294218,49.1096404,AGOL,Province of British Columbia,Abbotsford - Mission,932
cfa80c1b784ad3820841,3695059,Daughters and Sisters(PLEA)Program,Public School,,,,,,,,0,14033 92 Ave Surrey BC V3V 0B7,,14033,92 ave,Surrey,BC,V3V0B7,59,Surrey,5915004,-122.83238,49.17012748,AGOL,Province of British Columbia,Vancouver,933
b70ea1ff0832146318d1,3434056,Dave Kandal Elementary,Public School,,0,1,1,0,0,,0,3551 Crestview Ave Abbotsford BC V2T 6T5,,3551,crestview ave,Abbotsford,BC,V2T6T5,59,,,,,,Province of British Columbia,,
26ac5d806469624b8ac4,3636058,David Brankin Elementary,Public School,,0,1,1,1,0,,0,9160 128 St Surrey BC V3V 5M8,,9160,128 st,Surrey,BC,V3V5M8,59,Surrey,5915004,-122.867998,49.16955001,AGOL,Province of British Columbia,Vancouver,933
919e489ca9097ee9c5b1,6262021,David Cameron Elementary,Public School,,0,1,1,0,0,,0,675 Meaford Ave Victoria BC V9B 5Y1,,675,meaford ave,Victoria,BC,V9B5Y1,59,Colwood,5917041,-123.4971027,48.44288365,Nominatim,Province of British Columbia,Victoria,935
a1b4d29c4762cfc12e29,9156015,David Hoy Elementary,Public School,,0,1,1,1,0,,0,PO Box 880 Fort St James BC V0J 1P0,,,,Fort St James,BC,V0J1P0,59,Fort St. James,5951013,-124.2577216,54.44798975,Nominatim,Province of British Columbia,...,...
f435385729d882e5f45b,9125186,David Hoy StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,PO Box 880 Fort St. James BC V0J 1P0,,,,Fort St. James,BC,V0J1P0,59,,,,,,Province of British Columbia,,
4454ab215d92a3c17eb6,3939060,David Livingstone Elementary,Public School,,0,1,1,1,0,,0,315 23rd Ave E Vancouver BC V5V 1X6,,315,23rd ave,Vancouver,BC,V5V1X6,59,Vancouver,5915022,-123.0976897,49.25026749,AGOL,Province of British Columbia,Vancouver,933
3e6b609a7ce24390da33,3939035,David Lloyd George Elementary,Public School,,0,1,1,1,0,,0,8370 Cartier St Vancouver BC V6P 4T8,,8370,cartier st,Vancouver,BC,V6P4T8,59,Vancouver,5915022,-123.1377381,49.21025832,AGOL,Province of British Columbia,Vancouver,933
cf0ddda89063a43ffac1,3939090,David Oppenheimer Elementary,Public School,,0,1,1,1,0,,0,2421 Scarboro Ave Vancouver BC V5P 2L5,,2421,scarboro ave,Vancouver,BC,V5P2L5,59,Vancouver,5915022,-123.05796,49.21293751,AGOL,Province of British Columbia,Vancouver,933
5bcd8d77cded8c305ec4,7474018,David Stoddart,Public School,,0,1,1,1,1,,0,PO Box 129 Clinton BC V0K 1K0,,,,Clinton,BC,V0K1K0,59,,,,,,Province of British Columbia,,
f7d9eb25795f24aacba8,7324058,David Thompson Elementary,Public School,,0,1,1,1,0,,0,1051 Pinesprings Rd Kamloops BC V2B 7W3,,1051,pinesprings rd,Kamloops,BC,V2B7W3,59,Kamloops,5933042,-120.3532369,50.76732352,AGOL,Province of British Columbia,Kamloops,925
22dd12c1f13b56b92dba,604015,David Thompson Secondary,Public School,,0,0,0,1,1,,0,1535 14th St Unit 1 RR 4 Invermere BC V0A 1K4,Unit 1 rr,4,14th st,Invermere,BC,V0A1K4,59,,,,,,Province of British Columbia,,
b79cf6485d00a8d4b2a4,3939018,David Thompson Secondary,Public School,,0,0,0,1,1,,0,1755 55th Ave E Vancouver BC V5P 1Z7,,1755,55th ave,Vancouver,BC,V5P1Z7,59,Vancouver,5915022,-123.0698602,49.22012667,AGOL,Province of British Columbia,Vancouver,933
89f2c742d795197edcd4,2323066,Davidson Road Elementary,Public School,,0,1,1,0,0,,0,2115 Davidson Rd Lake Country BC V4V 1R3,,2115,davidson rd,Lake Country,BC,V4V1R3,59,Lake Country,5935016,-119.4277947,50.04929565,Nominatim,Province of British Columbia,Kelowna,915
50d014a91e316832dba5,4242031,Davie Jones Elementary,Public School,,0,1,1,1,0,,0,12030 Blakely Rd Pitt Meadows BC V3Y 1J6,,12030,blakely rd,Pitt Meadows,BC,V3Y1J6,59,Pitt Meadows,5915070,-122.6828258,49.22111915,Nominatim,Province of British Columbia,Vancouver,933
73b84e67bfbc3734552b,4225133,Davie Jones StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,12030 Blakely Rd Pitt Meadows BC V3Y 1J6,,12030,blakely rd,Pitt Meadows,BC,V3Y1J6,59,,,,,,Province of British Columbia,,
5920152c8bacf3d32cff,4646011,Davis Bay Elementary,Public School,,0,1,1,1,0,,0,PO Box 512 Sechelt BC V0N 3A0,,,,Sechelt,BC,V0N3A0,59,,,,,,Province of British Columbia,,
2436f96f3720fad37e0d,5959008,Dawson Creek Secondary,Public School,,0,0,0,1,1,,0,10701 10 St Dawson Creek BC V1G 3V2,,10701,10 st,Dawson Creek,BC,V1G3V2,59,Dawson Creek,5955014,-120.2329904,55.7539569,AGOL,Province of British Columbia,Dawson Creek,975
87a234196e185c134cbf,5925059,Dawson Creek StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,10701 10 St Dawson Creek BC V1G 3V2,,10701,10 st,Dawson Creek,BC,V1G3V2,59,Dawson Creek,5955014,-120.2329904,55.7539569,AGOL,Province of British Columbia,Dawson Creek,975
92df68b6b38596ba4c93,3895009,Deaf/Blind Program,Public School,,,,,,,,0,7811 Granville Ave Richmond BC V6Y 3E3,,7811,granville ave,Richmond,BC,V6Y3E3,59,Richmond,5915015,-123.13961,49.1628175,AGOL,Province of British Columbia,Vancouver,933
8b5771595b317c5f1537,8787011,Dease Lake School,Public School,,0,1,1,1,1,,0,PO Box 280 Dease Lake BC V0C 1L0,,,,Dease Lake,BC,V0C1L0,59,Kitimat-Stikine F,5949038,-130.0116438,58.4388278,Nominatim,Province of British Columbia,...,...
ed33ada8a66877952ded,9191022,Decker Lake Elementary,Public School,,0,1,1,1,0,,0,6710 Decker Lake Frtg Rd Burns Lake BC V0J 1E1,,6710,decker lake frtg rd,Burns Lake,BC,V0J1E1,59,,,,,,Province of British Columbia,,
1a6fd50715fcec7c4f68,9196415,Decker Lake Mennonite School,Independent School,,0,0,1,1,1,,0,310 Osatuik Rd Burns Lake BC V0J 1E2,,310,osatuik rd,Burns Lake,BC,V0J1E2,59,,,,,,Province of British Columbia,,
f026574a9831d7cf9112,6363004,Deep Cove Elementary,Public School,,0,1,1,0,0,,0,10975 West Saanich Rd North Saanich BC V8L 5P6,,10975,west saanich rd,North Saanich,BC,V8L5P6,59,North Saanich,5917005,-123.4577383,48.68006996,AGOL,Province of British Columbia,Victoria,935
b553b7ba34139dcc28cd,4196169,Deer Lake SDA School,Independent School,,0,1,1,1,1,,0,5550 Gilpin St Burnaby BC V5G 2H6,,5550,gilpin st,Burnaby,BC,V5G2H6,59,Burnaby,5915025,-122.9832205,49.24181249,AGOL,Province of British Columbia,Vancouver,933
fa38d536917757cd6d1b,3799170,Delta Access,Public School,,0,0,0,0,1,,0,11584 Lyon Rd Delta BC V4E 2K4,,11584,lyon rd,Delta,BC,V4E2K4,59,,,,,,Province of British Columbia,,
b15b08b2b063e6ed3342,3796132,Delta Christian School,Independent School,,0,1,1,1,0,,0,4789 53 St Delta BC V4K 2Y9,,4789,53 st,Delta,BC,V4K2Y9,59,Delta,5915011,-123.0759218,49.08949207,AGOL,Province of British Columbia,Vancouver,933
a2edabede48b7dea2261,3737000,Delta Continuing Education,Public School,,0,0,0,0,1,,0,4750 57 St Delta BC V4K 3C9,,4750,57 st,Delta,BC,V4K3C9,59,Delta,5915011,-123.065278,49.08858942,AGOL,Province of British Columbia,Vancouver,933
7aa6ed239f12ff53fba3,3737003,Delta Secondary,Public School,,0,0,0,1,1,,0,4615 51 St Delta BC V4K 2V8,,4615,51 st,Delta,BC,V4K2V8,59,,,,,,Province of British Columbia,,
7be8dcd267f47bd71573,3737021,Delview Secondary,Public School,,0,0,0,1,1,,0,9111 116 St Delta BC V4C 5W8,,9111,116 st,Delta,BC,V4C5W8,59,Delta,5915011,-122.9013121,49.16920053,AGOL,Province of British Columbia,Vancouver,933
a04ce69a4d0e8c60ed84,8787002,Denetia Elementary,Public School,,0,0,1,1,1,,0,PO Box 40 Lower Post BC V0C 1W0,,,,Lower Post,BC,V0C1W0,59,,,,,,Province of British Columbia,,
5d1bb4402957b37c42b6,6868028,Departure Bay Elementary,Public School,,0,1,1,1,0,,0,3004 Departure Bay Rd Nanaimo BC V9T 1B4,,3004,departure bay rd,Nanaimo,BC,V9T1B4,59,,,,,,Province of British Columbia,,
9ca22662c884f16270cd,7575032,Deroche Elementary,Public School,,0,1,1,0,0,,0,10340 N Deroche Rd Deroche BC V0M 1G0,,10340,n deroche rd,Deroche,BC,V0M1G0,59,Fraser Valley G,5909062,-122.0759124,49.18961542,AGOL,Province of British Columbia,...,...
cef9294cf6fd0ad2e89a,8325206,DESC StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,PO Box 129 STN Main Salmon Arm BC V1E 4N2,,,stn main,Salmon Arm,BC,V1E4N2,59,,,,,,Province of British Columbia,,
c1f92aa0005b1ea3b207,7474019,Desert Sands Community School,Public School,,0,1,1,1,1,,0,PO Box 669 Ashcroft BC V0K 1A0,,,,Ashcroft,BC,V0K1A0,59,,,,,,Province of British Columbia,,
d83d8f364696884832af,7425444,Desert Sands StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,PO Box 669 Ashcroft BC V0K 1A0,,,,Ashcroft,BC,V0K1A0,59,,,,,,Province of British Columbia,,
0d4d5b8c620f3916f3d4,5959014,Devereaux Elementary,Public School,,0,1,1,1,0,,0,11600 7th St Dawson Creek BC V1G 4R8,,11600,7th st,Dawson Creek,BC,V1G4R8,59,Dawson Creek,5955014,-120.2213311,55.7437301,AGOL,Province of British Columbia,Dawson Creek,975
9360d67f41d84bb2f577,3737017,Devon Gardens Elementary,Public School,,0,1,1,1,0,,0,8884 Russell Dr Delta BC V4C 4P8,,8884,russell dr,Delta,BC,V4C4P8,59,Delta,5915011,-122.9138729,49.1644823,Nominatim,Province of British Columbia,Vancouver,933
d98ad65e2453722a3aa4,7575006,Dewdney Elementary,Public School,,0,1,1,0,0,,0,37151 Hawkins-Pickle Rd B107 Dewdney BC V0M 1H0,,37151,hawkins-pickle rd b107,Dewdney,BC,V0M1H0,59,Fraser Valley G,5909062,-122.19577,49.16543533,AGOL,Province of British Columbia,...,...
7ef7b2e6799a3d3f10fd,3696048,Diamond School,Independent School,,0,1,1,1,1,,0,18620 56 Ave Surrey BC V3S 1G1,,18620,56 ave,Surrey,BC,V3S1G1,59,Surrey,5915004,-122.7065399,49.10410252,AGOL,Province of British Columbia,Vancouver,933
e7392e1c64ff5b274f3d,5831006,Diamond Vale Elementary,Public School,,0,1,1,1,0,,0,2675 Coldwater Ave Merritt BC V1K 1B2,,2675,coldwater ave,Merritt,BC,V1K1B2,59,Merritt,5933006,-120.7753235,50.10380717,AGOL,Province of British Columbia,...,...
b8ca6e17f20c45227745,5825023,Diamond Vale StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,2675 Coldwater Ave Merritt BC V1K 1B2,,2675,coldwater ave,Merritt,BC,V1K1B2,59,Merritt,5933006,-120.7753235,50.10380717,AGOL,Province of British Columbia,...,...
ff5466b7fc237a932d76,6896229,Discover Montessori School,Independent School,,0,1,1,1,0,,0,1111 Dufferin Cr Nanaimo BC V9S 2B5,,1111,dufferin cr,Nanaimo,BC,V9S2B5,59,Nanaimo,5921007,-123.9654374,49.18455253,AGOL,Province of British Columbia,Nanaimo,938
ef19e2fbb97025023a94,7965037,Discovery Elementary,Public School,,0,1,1,1,0,,0,PO Box 99 Shawnigan Lake BC V0R 2W0,,,,Shawnigan Lake,BC,V0R2W0,59,,,,,,Province of British Columbia,,
efeae6d619ba89415ec0,6196265,Discovery School,Independent School,,0,0,1,1,1,,0,4052 Wilkinson Rd Victoria BC V8Z 5A5,,4052,wilkinson rd,Victoria,BC,V8Z5A5,59,Saanich,5917021,-123.4126814,48.4752136,AGOL,Province of British Columbia,Victoria,935
8376cdb67374f99c3283,898001,Distance Ed School of the Kootenays,Public School,,0,1,1,1,1,,0,811 Stanley St Nelson BC V1L 1N8,,811,stanley st,Nelson,BC,V1L1N8,59,,,,,,Province of British Columbia,,
14ff34daf15ecf3e9af7,4242026,District 42 Alternative Secondary,Public School,,0,0,0,1,1,,0,23125 116 Ave Maple Ridge BC V2X 0G8,,23125,116 ave,Maple Ridge,BC,V2X0G8,59,Maple Ridge,5915075,-122.5818896,49.21312753,AGOL,Province of British Columbia,Vancouver,933
86d99e18a70bbd6dcc43,2727070,Dog Creek Elem-Jr. Secondary,Public School,,0,0,1,1,1,,0,General Delivery Dog Creek BC V0L 1J0,,,general delivery,Dog Creek,BC,V0L1J0,59,,,,,,Province of British Columbia,,
e852bf4db9c1da92c645,3636159,Dogwood Elementary,Public School,,0,1,1,1,0,,0,10752 157 St Surrey BC V4N 1K6,,10752,157 st,Surrey,BC,V4N1K6,59,Surrey,5915004,-122.7868979,49.19807082,AGOL,Province of British Columbia,Vancouver,933
77a4db2038d1a337a052,3496607,Dogwood School,Independent School,,0,0,1,1,1,,0,33886 Pine St Abbotsford BC V2S 2P3,,33886,pine st,Abbotsford,BC,V2S2P3,59,Abbotsford,5909052,-122.2861401,49.05129251,AGOL,Province of British Columbia,Abbotsford - Mission,932
aff290e7cfb3f75239de,3636122,Don Christian Elementary,Public School,,0,1,1,1,0,,0,6256 184 St Surrey BC V3S 8E6,,6256,184 st,Surrey,BC,V3S8E6,59,Surrey,5915004,-122.712538,49.11650924,AGOL,Province of British Columbia,Vancouver,933
162ad4d021e1071ed7b8,4848026,Don Ross Middle School,Public School,,0,0,0,1,1,,0,PO Box 299 Brackendale BC V0N 1H0,,,,Brackendale,BC,V0N1H0,59,,,,,,Province of British Columbia,,
fc180e3c79bacfb5d7a7,5959013,Don Titus Montessori,Public School,,0,1,1,1,0,,0,PO Box 538 Chetwynd BC V0C 1J0,,,,Chetwynd,BC,V0C1J0,59,,,,,,Province of British Columbia,,
664c02a0a4cde49d1f78,5925283,Don Titus StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,PO Box 538 Chetwynd BC V0C 1J0,,,,Chetwynd,BC,V0C1J0,59,,,,,,Province of British Columbia,,
8a4776c3aa9bd6f00c4d,3838030,Donald E McKay Elementary,Public School,,0,1,1,1,0,,0,7360 Lombard Rd Richmond BC V7C 3N1,,7360,lombard rd,Richmond,BC,V7C3N1,59,,,,,,Province of British Columbia,,
0d0aa1906dbddc6c36ab,6161028,Doncaster Elementary,Public School,,0,1,1,0,0,,0,1525 Rowan St Victoria BC V8P 1X4,,1525,rowan st,Victoria,BC,V8P1X4,59,Saanich,5917021,-123.3379101,48.45731254,AGOL,Province of British Columbia,Victoria,935
46ef8e34ace3a52bdac0,3434043,Dormick Park Elementary,Public School,,0,1,1,0,0,,0,32161 Dormick Ave Abbotsford BC V2T 1J6,,32161,dormick ave,Abbotsford,BC,V2T1J6,59,Abbotsford,5909052,-122.3323661,49.0438674,AGOL,Province of British Columbia,Abbotsford - Mission,932
a2756f2e1576315d52bc,3425102,Dormick Park StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,32161 Dormick Ave Abbotsford BC V2T 1J6,,32161,dormick ave,Abbotsford,BC,V2T1J6,59,Abbotsford,5909052,-122.3323661,49.0438674,AGOL,Province of British Columbia,Abbotsford - Mission,932
eca9da74051391074caf,2323030,Dorothea Walker Elementary,Public School,,0,1,1,0,0,,0,4346 Gordon Dr Kelowna BC V1W 1S5,,4346,gordon dr,Kelowna,BC,V1W1S5,59,Kelowna,5935010,-119.4832726,49.82625926,AGOL,Province of British Columbia,Kelowna,915
afe2274141d7bb267a95,4444048,Dorothy Lynas Elementary,Public School,,0,1,1,1,0,,0,4000 Inlet Cres North Vancouver BC V7G 2R2,,4000,inlet cres,North Vancouver,BC,V7G2R2,59,North Vancouver,5915046,-122.9621902,49.32105329,AGOL,Province of British Columbia,Vancouver,933
bcefb2a6b633ae47bae6,3535053,Dorothy Peacock Elementary,Public School,,0,1,1,1,0,,0,20292 91A Ave Langley BC V1M 2G2,,20292,91a ave,Langley,BC,V1M2G2,59,Langley,5915001,-122.6601305,49.16860252,AGOL,Province of British Columbia,Vancouver,933
35e14ed69e99e9c8584c,3636180,Douglas Elementary,Public School,,,,,,,,0,17325 2 Ave Surrey BC V3Z 9P9,,17325,2 ave,Surrey,BC,V3Z9P9,59,,,,,,Province of British Columbia,,
ebfee51b3850e45105a9,3535045,Douglas Park Community,Public School,,0,1,1,0,0,,0,5409 206 St Langley BC V3A 2C5,,5409,206 st,Langley,BC,V3A2C5,59,Langley,5915002,-122.6519419,49.10103998,AGOL,Province of British Columbia,Vancouver,933
c30668cb6a13d144cf37,3525107,Douglas Park StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,5409 206 St Langley BC V3A 2C5,,5409,206 st,Langley,BC,V3A2C5,59,Langley,5915002,-122.6519419,49.10103998,AGOL,Province of British Columbia,Vancouver,933
4a2a55326c7bd41abb7a,4141026,Douglas Road Elementary,Public School,,0,1,1,1,0,,0,4861 Canada Way Burnaby BC V5G 1L7,,4861,canada way,Burnaby,BC,V5G1L7,59,Burnaby,5915025,-122.9820017,49.2490112,Nominatim,Province of British Columbia,Vancouver,933
c779acc728d1f64639e4,6868010,Dover Bay Secondary,Public School,,0,0,0,1,1,,0,6135 McGirr Rd Nanaimo BC V9V 1M1,,6135,mcgirr rd,Nanaimo,BC,V9V1M1,59,,,,,,Province of British Columbia,,
2077ef1a79fd0576575b,3939095,Dr A R Lord Elementary,Public School,,0,1,1,1,0,,0,555 Lillooet St Vancouver BC V5K 4G4,,555,lillooet st,Vancouver,BC,V5K4G4,59,,,,,,Province of British Columbia,,
2448927e75d646d4b271,3939104,Dr Annie B Jamieson Elementary,Public School,,0,1,1,1,0,,0,6350 Tisdall Street Vancouver BC V5Z 3N4,,6350,tisdall street,Vancouver,BC,V5Z3N4,59,Vancouver,5915022,-123.121688,49.22706889,AGOL,Province of British Columbia,Vancouver,933
c300db49352a2a0abcf0,5112001,Dr D A Perley Elementary,Public School,,0,1,1,1,0,,0,PO Box 908 Grand Forks BC V0H 1H0,,,,Grand Forks,BC,V0H1H0,59,,,,,,Province of British Columbia,,
59ffe38147cacf793ad1,3939105,Dr George M Weir Elementary,Public School,,0,1,1,1,0,,0,2900 44th Ave E Vancouver BC V5R 3A8,,2900,44th ave,Vancouver,BC,V5R3A8,59,Vancouver,5915022,-123.0444303,49.23019254,AGOL,Province of British Columbia,Vancouver,933
add19d2102956db30269,3939115,Dr H N MacCorkindale Elementary,Public School,,0,1,1,1,0,,0,6100 Battison St Vancouver BC V5S 3M8,,6100,battison st,Vancouver,BC,V5S3M8,59,Vancouver,5915022,-123.030538,49.22775868,AGOL,Province of British Columbia,Vancouver,933
09ac733a99295c38e0d7,6060063,Dr Kearney Middle School,Public School,,0,0,0,1,0,,0,10723 92 St Fort St John BC V1J 3J4,,10723,92 st,Fort St John,BC,V1J3J4,59,Fort St. John,5955034,-120.8323105,56.25351887,AGOL,Province of British Columbia,Fort St. John,977
03404902dc6c39b9835c,2323029,Dr Knox Middle School,Public School,,0,0,0,1,1,,0,121 Drysdale Blvd Kelowna BC V1V 2X9,,121,drysdale blvd,Kelowna,BC,V1V2X9,59,Kelowna,5935010,-119.43495,49.9228035,Nominatim,Province of British Columbia,Kelowna,915
